||Sütunlar|
Satırlar||İbbs-Düzey1, İbbs-Düzey2,  İl Ve İlçe Nüfusları|
||Ölçüm bazında|
|||
|||
|Gümüşhane-29|151449.0|
|Hakkari-30|278775.0|
|Hatay-31|1533507.0|
|Iğdır-76|192435.0|
|Isparta-32|421766.0|
|İstanbul-34|1.4657434E7|
|İzmir-35|4168415.0|
|Kahramanmaraş-46|1096610.0|
|Karabük-78|236978.0|
|Karaman-70|242196.0|
|Kars-36|292660.0|
|Kastamonu-37|372633.0|
|Kayseri-38|1341056.0|
|Kilis-79|130655.0|
|Kırıkkale-71|270271.0|
|Kırklareli-39|346973.0|
|Kırşehir-40|225562.0|
|Kocaeli-41|1780055.0|
|Konya-42|2130544.0|
|Kütahya-43|571463.0|
|Malatya-44|772904.0|
|Manisa-45|1380366.0|
|Mardin-47|796591.0|
|Mersin-33|1745221.0|
|Muğla-48|908877.0|
|Muş-49|408728.0|
|Nevşehir-50|286767.0|
|Niğde-51|346114.0|
|Ordu-52|728949.0|
|Osmaniye-80|512873.0|
|Rize-53|328979.0|
|Sakarya-54|953181.0|
|Samsun-55|1279884.0|
|Şanlıurfa-63|1892320.0|
|Siirt-56|320351.0|
|Sinop-57|204133.0|
|Şırnak-73|490184.0|
|Sivas-58|618617.0|
|Tekirdağ-59|937910.0|
|Tokat-60|593990.0|
|Trabzon-61|768417.0|
|Tunceli-62|86076.0|
|Uşak-64|353048.0|
|Van-65|1096397.0|
|Yalova-77|233009.0|
|Yozgat-66|419440.0|
|Zonguldak-67|595907.0|
2016|Adana-1|2201670.0|
|Adıyaman-2|610484.0|
|Afyonkarahisar-3|714523.0|
|Ağrı-4|542255.0|
|Aksaray-68|396673.0|
|Amasya-5|326351.0|
|Ankara-6|5346518.0|
|Antalya-7|2328555.0|
|Ardahan-75|98335.0|
|Artvin-8|168068.0|
|Aydın-9|1068260.0|
|Balıkesir-10|1196176.0|
|Bartın-74|192389.0|
|Batman-72|576899.0|
|Bayburt-69|90154.0|
